Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1200,Tier 1,Executive,Non-Metro,51921,1,35,31,73183.35303342315
1201,Tier 3,Executive,Metro,52761,2,41,37,64003.56953562535
1202,Tier 3,Executive,Metro,65318,3,72,46,67462.72865295943
1203,Tier 3,Executive,Metro,57269,2,80,22,65914.61928150801
1204,Tier 1,Executive,Metro,55593,1,82,51,74420.59864268349
1205,Tier 2,Manager,Non-Metro,53100,3,59,18,78046.29873428657
1206,Tier 3,Executive,Metro,41628,1,76,35,62015.94642365888
1207,Tier 1,Executive,Non-Metro,61245,4,47,59,95876.25469533332
1208,Tier 1,Manager,Metro,62568,2,39,36,94030.29011802748
1209,Tier 1,Manager,Non-Metro,48402,4,47,37,81043.15254579611
1210,Tier 1,Executive,Metro,58434,4,65,59,70821.12076022597
1211,Tier 3,Executive,Metro,54097,2,37,36,76870.59756393274
1212,Tier 2,Executive,Metro,63767,3,35,39,92160.39654255757
1213,Tier 1,Executive,Metro,50441,1,84,18,66181.92791529748
1214,Tier 1,Executive,Non-Metro,55296,4,43,52,69732.87496769796
1215,Tier 3,Executive,Non-Metro,53330,4,39,27,61239.848855759454
1216,Tier 1,Executive,Metro,66173,3,52,18,84956.21446745087
1217,Tier 2,Executive,Metro,52744,4,80,40,67304.58826454314
1218,Tier 2,Executive,Metro,61383,4,61,29,67320.63200807697
1219,Tier 1,Manager,Non-Metro,60448,4,60,46,112779.39615619485
1220,Tier 3,Executive,Non-Metro,55152,1,35,38,63921.31041774536
1221,Tier 1,Executive,Non-Metro,42355,3,76,30,64636.86563487801
1222,Tier 2,Executive,Metro,53884,1,63,40,73543.94245704956
1223,Tier 2,Executive,Metro,49963,2,46,50,74265.13553345155
1224,Tier 2,Manager,Non-Metro,53902,3,47,20,90466.73984884041
1225,Tier 1,Executive,Metro,44974,2,61,41,62808.79897062172
1226,Tier 2,Executive,Non-Metro,61732,1,66,33,60602.081784643204
1227,Tier 1,Executive,Metro,42170,1,52,38,65191.423986513066
1228,Tier 2,Executive,Metro,62831,3,85,42,70825.2445725578
1229,Tier 2,Executive,Metro,57686,4,65,56,74778.0913788545
1230,Tier 1,Executive,Metro,57254,1,70,58,71638.59805090318
1231,Tier 3,Manager,Metro,60298,1,47,52,123416.99427065808
1232,Tier 1,Manager,Non-Metro,47335,2,52,20,73270.91680136227
1233,Tier 3,Executive,Non-Metro,54452,3,40,54,65218.68501857463
1234,Tier 1,Executive,Metro,49086,4,80,58,78946.56632240447
1235,Tier 2,Executive,Non-Metro,57475,4,64,45,72715.71825397134
1236,Tier 3,Executive,Metro,60056,3,68,26,57304.091464404
1237,Tier 1,Executive,Non-Metro,42227,4,62,63,74288.11713282553
1238,Tier 3,Executive,Non-Metro,51636,3,77,58,62720.14481225574
1239,Tier 1,Executive,Metro,52099,4,49,37,66978.71549924563
1240,Tier 2,Executive,Non-Metro,64898,1,65,25,53486.69462346541
1241,Tier 2,Manager,Metro,67907,2,74,52,113508.79797850997
1242,Tier 2,Manager,Metro,62908,4,41,64,107149.0162005287
1243,Tier 3,Executive,Non-Metro,50268,4,37,22,62997.46420861641
1244,Tier 2,Executive,Non-Metro,55183,2,78,28,64495.67387762581
1245,Tier 2,Executive,Metro,61183,4,67,18,60461.925942199254
1246,Tier 1,Executive,Metro,45023,2,39,28,65800.20195782976
1247,Tier 1,Executive,Non-Metro,52364,3,77,45,65458.43717390266
1248,Tier 1,Executive,Metro,55788,3,70,33,79389.32697964305
1249,Tier 2,Executive,Non-Metro,69032,4,46,18,56675.945823497794
1250,Tier 1,Manager,Metro,59439,1,77,32,108591.11289217995
1251,Tier 1,Manager,Metro,53547,3,82,24,88400.4827435631
1252,Tier 1,Executive,Metro,40996,3,37,19,74415.20283506552
1253,Tier 1,Manager,Metro,48796,4,85,20,77569.74478579078
1254,Tier 1,Executive,Non-Metro,56829,4,74,40,81195.85535464296
1255,Tier 2,Executive,Non-Metro,54748,1,68,34,69403.40782372332
1256,Tier 1,Executive,Non-Metro,60337,1,37,42,71376.41584188714
1257,Tier 3,Executive,Non-Metro,59176,3,35,51,67273.9769586163
1258,Tier 3,Executive,Non-Metro,55672,1,43,54,71726.70880385092
1259,Tier 3,Executive,Metro,63448,2,76,55,94510.72964634674
1260,Tier 1,Executive,Non-Metro,50429,2,41,52,75993.46502734473
1261,Tier 1,Executive,Non-Metro,41989,4,48,32,62216.45101436707
1262,Tier 1,Executive,Metro,63087,1,66,28,70052.79463060232
1263,Tier 2,Executive,Non-Metro,50400,4,76,41,62229.28775609026
1264,Tier 1,Executive,Non-Metro,50106,2,66,43,71532.80740003822
1265,Tier 1,Executive,Non-Metro,59860,2,54,49,78562.34743568912
1266,Tier 2,Manager,Metro,44965,2,77,64,83414.05231583373
1267,Tier 1,Executive,Non-Metro,55558,4,68,55,66632.82885648686
1268,Tier 1,Manager,Metro,57337,3,76,24,88044.34793157683
1269,Tier 1,Executive,Non-Metro,55210,1,80,20,62180.74258308405
1270,Tier 1,Executive,Metro,51416,1,84,45,73874.69843354274
1271,Tier 3,Executive,Metro,55875,4,76,26,67488.08296349163
1272,Tier 3,Executive,Non-Metro,58333,1,38,25,66935.0693863728
1273,Tier 2,Executive,Metro,46631,2,56,43,69919.87483920726
1274,Tier 2,Executive,Metro,47633,2,62,35,63618.7971797323
1275,Tier 2,Manager,Metro,47460,4,82,26,74837.72440356883
1276,Tier 1,Executive,Metro,50315,2,46,57,77795.3426781445
1277,Tier 1,Executive,Non-Metro,54384,1,76,22,74948.1725353316
1278,Tier 3,Executive,Non-Metro,59354,4,72,32,60200.17761204331
1279,Tier 1,Manager,Metro,52881,3,57,39,87630.95380152932
1280,Tier 3,Executive,Non-Metro,56763,3,38,25,58983.455856911656
1281,Tier 2,Executive,Non-Metro,61870,1,42,48,65467.756815862806
1282,Tier 3,Manager,Non-Metro,55180,2,73,47,79153.15172765181
1283,Tier 1,Manager,Non-Metro,50723,1,59,18,80841.08400049432
1284,Tier 2,Executive,Metro,53125,1,42,18,60333.57108354569
1285,Tier 1,Manager,Metro,65519,3,55,61,117307.698807636
1286,Tier 1,Executive,Non-Metro,54005,1,78,47,72128.85694621685
1287,Tier 1,Executive,Non-Metro,41862,2,41,28,65494.51133228217
1288,Tier 1,Executive,Non-Metro,52694,1,36,36,68185.4282058585
1289,Tier 1,Manager,Metro,66148,2,41,20,111739.65454333875
1290,Tier 2,Executive,Metro,64193,1,78,44,75081.97379834557
1291,Tier 1,Executive,Non-Metro,44023,3,53,38,62231.54372117046
1292,Tier 1,Manager,Metro,62788,4,55,19,89010.899257001
1293,Tier 2,Executive,Metro,52880,1,64,21,60310.879348719485
1294,Tier 3,Executive,Metro,47404,4,66,46,68071.37069137726
1295,Tier 1,Executive,Metro,53042,3,83,58,84687.71582073993
1296,Tier 1,Executive,Metro,50887,4,37,20,63597.09004737173
1297,Tier 1,Executive,Metro,52604,3,82,18,75098.21570501247
1298,Tier 2,Executive,Non-Metro,53239,4,78,28,67381.6066092735
1299,Tier 3,Executive,Metro,51444,2,42,33,67500.55423801608
1300,Tier 3,Executive,Non-Metro,54855,3,53,19,60631.233901844185
1301,Tier 2,Manager,Metro,59883,4,40,45,119585.4894836199
1302,Tier 3,Manager,Metro,58204,4,36,62,101108.85553936151
1303,Tier 1,Executive,Non-Metro,50670,1,41,25,68130.71873971858
1304,Tier 1,Manager,Metro,53045,3,47,43,105077.70494533448
1305,Tier 1,Manager,Metro,47753,4,73,42,90597.18487021845
1306,Tier 2,Executive,Non-Metro,49240,2,67,24,60020.12678538647
1307,Tier 1,Manager,Non-Metro,47842,1,77,29,83103.77259680025
1308,Tier 3,Manager,Metro,49427,1,82,32,86755.7929848136
1309,Tier 1,Manager,Non-Metro,54876,3,82,25,90608.40514166199
1310,Tier 1,Executive,Metro,55179,4,54,41,72895.6726309644
1311,Tier 3,Executive,Metro,47650,2,49,42,72634.97875636377
1312,Tier 3,Executive,Non-Metro,52669,2,84,33,66633.05894656657
1313,Tier 1,Executive,Metro,64069,2,40,34,76812.8120874135
1314,Tier 1,Manager,Non-Metro,56004,1,69,19,92433.882702718
1315,Tier 3,Manager,Non-Metro,46000,4,64,30,63148.616440233396
1316,Tier 1,Executive,Metro,50518,3,75,18,82046.22626645674
1317,Tier 1,Executive,Non-Metro,50130,2,40,19,54356.94538575577
1318,Tier 2,Executive,Metro,76070,2,54,18,58309.55542364881
1319,Tier 1,Executive,Metro,60495,3,47,35,84676.05261773837
1320,Tier 3,Executive,Non-Metro,50935,2,67,39,66054.38838680957
1321,Tier 3,Executive,Metro,60109,2,47,31,61396.479406571474
1322,Tier 1,Manager,Metro,55145,4,38,62,82190.51521620764
1323,Tier 2,Executive,Metro,62619,1,77,62,71767.6732485792
1324,Tier 2,Manager,Non-Metro,61299,4,72,42,103103.64493413837
1325,Tier 3,Executive,Metro,47058,4,53,31,62076.84768793107
1326,Tier 1,Executive,Metro,59344,1,64,61,84601.54125214365
1327,Tier 1,Executive,Non-Metro,61239,4,85,42,69545.88079943963
1328,Tier 2,Executive,Metro,57311,3,54,51,66931.93484234522
1329,Tier 1,Executive,Non-Metro,47080,4,66,23,84688.33049245384
1330,Tier 1,Executive,Metro,59189,4,45,52,82670.84973555234
1331,Tier 2,Executive,Non-Metro,46452,4,83,57,70993.96710556443
1332,Tier 1,Executive,Non-Metro,58254,4,42,23,73463.16278295885
1333,Tier 1,Executive,Non-Metro,72649,3,69,52,78861.45782009544
1334,Tier 3,Executive,Metro,59661,4,68,50,69712.40365523969
1335,Tier 1,Executive,Non-Metro,53714,1,67,18,69298.75009932918
1336,Tier 2,Executive,Non-Metro,61957,1,47,18,66397.77068648915
1337,Tier 1,Executive,Non-Metro,53203,3,69,21,64044.38294859403
1338,Tier 3,Manager,Non-Metro,51820,1,47,61,83346.06096108873
